i,size_grid,nb_srcs,alpha,mu,decay,epsilon,time_sp,time_bio,n_steps_sp,n_steps_bio,perf_sp,perf_bio,cost_sp,cost_bio,ft_sp,ft_bio,diffset
78,150,8,64,1.8,0.5,0.0005,0.052,66.177,15,173,0.54714,0.60265,0.04326,0.09609,0.66369,0.99038,0.382
79,150,8,0,1.8,0.5,0.0005,0.065,59.806,18,67,0.57821,0.56468,0.04682,0.04193,0.69805,0.66429,0.273
79,150,8,1,1.8,0.5,0.0005,0.069,56.445,20,67,0.62075,0.56468,0.05054,0.04193,0.88,0.66429,0.25
79,150,8,2,1.8,0.5,0.0005,0.078,54.611,22,80,0.63615,0.56468,0.05363,0.04193,0.88889,0.66429,0.237
79,150,8,4,1.8,0.5,0.0005,0.066,53.381,19,53,0.63615,0.62403,0.05363,0.04873,0.88889,0.90217,0.316
79,150,8,8,1.8,0.5,0.0005,0.061,51.084,18,46,0.63615,0.62403,0.05363,0.04873,0.88889,0.90217,0.316
79,150,8,16,1.8,0.5,0.0005,0.054,48.552,16,70,0.63615,0.62403,0.05363,0.04873,0.88889,0.90217,0.316
79,150,8,32,1.8,0.5,0.0005,0.06,51.77,17,162,0.64442,0.65387,0.06059,0.0678,0.91667,0.96875,0.292
79,150,8,64,1.8,0.5,0.0005,0.051,51.212,15,124,0.64442,0.65437,0.06059,0.09409,0.91667,0.98958,0.444
80,150,8,0,1.8,0.5,0.0005,0.073,83.143,20,63,0.51496,0.52815,0.04814,0.05372,0.69524,0.94048,0.357
80,150,8,1,1.8,0.5,0.0005,0.072,79.469,20,59,0.51496,0.55371,0.04814,0.05615,0.69524,0.94643,0.429
80,150,8,2,1.8,0.5,0.0005,0.071,77.111,20,49,0.51496,0.55371,0.04814,0.05615,0.69524,0.94643,0.429
80,150,8,4,1.8,0.5,0.0005,0.071,74.245,20,51,0.51496,0.55371,0.04814,0.05615,0.69524,0.94643,0.429
80,150,8,8,1.8,0.5,0.0005,0.074,72.686,21,156,0.51496,0.55371,0.04814,0.05615,0.69524,0.94643,0.429
80,150,8,16,1.8,0.5,0.0005,0.055,66.598,16,40,0.52794,0.55371,0.05466,0.05615,0.79437,0.94643,0.5
80,150,8,32,1.8,0.5,0.0005,0.059,62.615,17,54,0.52794,0.5608,0.05466,0.07196,0.79437,0.97973,0.429
80,150,8,64,1.8,0.5,0.0005,0.086,64.367,24,177,0.52794,0.57301,0.05466,0.10992,0.79437,1.0,0.324
81,150,8,0,1.8,0.5,0.0005,0.067,43.217,19,49,0.45508,0.41671,0.05739,0.05519,0.69335,0.66518,0.151
81,150,8,1,1.8,0.5,0.0005,0.055,40.302,16,42,0.48156,0.41671,0.06327,0.05519,0.7987,0.66518,0.161
81,150,8,2,1.8,0.5,0.0005,0.063,39.36,18,41,0.48156,0.41671,0.06327,0.05519,0.7987,0.66518,0.161
81,150,8,4,1.8,0.5,0.0005,0.052,37.257,15,47,0.48156,0.41671,0.06327,0.05519,0.7987,0.66518,0.161
81,150,8,8,1.8,0.5,0.0005,0.063,36.359,18,43,0.48673,0.45687,0.06618,0.0641,0.80462,0.87103,0.167
81,150,8,16,1.8,0.5,0.0005,0.072,34.086,19,35,0.48673,0.45687,0.06618,0.06892,0.80462,0.87782,0.161
81,150,8,32,1.8,0.5,0.0005,0.071,33.393,20,100,0.48673,0.4769,0.06618,0.08466,0.80462,0.965,0.235
81,150,8,64,1.8,0.5,0.0005,0.071,34.803,20,79,0.48673,0.4869,0.06618,0.12929,0.80462,0.99658,0.189
82,150,8,0,1.8,0.5,0.0005,0.06,56.485,17,32,0.55445,0.54054,0.04426,0.04273,0.69565,0.66883,0.667
82,150,8,1,1.8,0.5,0.0005,0.056,52.231,16,33,0.56682,0.54054,0.05105,0.04273,0.80429,0.66883,0.621
82,150,8,2,1.8,0.5,0.0005,0.055,50.309,16,33,0.56682,0.54054,0.05105,0.04273,0.80429,0.66883,0.621
82,150,8,4,1.8,0.5,0.0005,0.052,47.902,15,33,0.56682,0.54054,0.05105,0.04273,0.80429,0.66883,0.621
82,150,8,8,1.8,0.5,0.0005,0.051,45.671,15,37,0.56682,0.54054,0.05105,0.04273,0.80429,0.66883,0.621
82,150,8,16,1.8,0.5,0.0005,0.055,43.531,16,87,0.56682,0.56494,0.05105,0.06142,0.80429,0.93333,0.486
82,150,8,32,1.8,0.5,0.0005,0.055,41.464,16,63,0.56791,0.57122,0.05738,0.07259,0.84439,0.95833,0.391
82,150,8,64,1.8,0.5,0.0005,0.058,40.419,17,54,0.56791,0.59793,0.05738,0.10202,0.84439,0.99038,0.333
83,150,8,0,1.8,0.5,0.0005,0.053,65.566,15,39,0.66319,0.62446,0.03852,0.038,0.7125,0.67293,0.3
83,150,8,1,1.8,0.5,0.0005,0.051,62.605,15,50,0.66319,0.62446,0.03852,0.038,0.7125,0.67293,0.3
83,150,8,2,1.8,0.5,0.0005,0.048,60.135,14,62,0.66319,0.65701,0.03852,0.04032,0.7125,0.81633,0.281
83,150,8,4,1.8,0.5,0.0005,0.047,58.484,14,93,0.66319,0.65701,0.03852,0.04032,0.7125,0.81633,0.281
83,150,8,8,1.8,0.5,0.0005,0.048,55.637,14,51,0.66319,0.65701,0.03852,0.04032,0.7125,0.81633,0.281
83,150,8,16,1.8,0.5,0.0005,0.048,52.642,14,80,0.66319,0.67427,0.03852,0.05061,0.7125,0.94231,0.278
83,150,8,32,1.8,0.5,0.0005,0.054,52.937,16,91,0.66613,0.68056,0.04005,0.06509,0.76361,0.97794,0.41
83,150,8,64,1.8,0.5,0.0005,0.067,50.138,19,121,0.66613,0.68373,0.04005,0.0732,0.76361,0.98684,0.405
84,150,8,0,1.8,0.5,0.0005,0.06,58.609,17,30,0.58837,0.62243,0.04237,0.03535,0.70857,0.69737,0.375
84,150,8,1,1.8,0.5,0.0005,0.057,54.416,16,30,0.58837,0.62243,0.04237,0.03535,0.70857,0.69737,0.375
84,150,8,2,1.8,0.5,0.0005,0.056,52.492,16,30,0.58837,0.62243,0.04237,0.03535,0.70857,0.69737,0.375
84,150,8,4,1.8,0.5,0.0005,0.052,50.418,15,30,0.58837,0.62243,0.04237,0.03535,0.70857,0.69737,0.375
84,150,8,8,1.8,0.5,0.0005,0.052,47.229,15,33,0.62535,0.62243,0.04953,0.03535,0.88393,0.69737,0.469
84,150,8,16,1.8,0.5,0.0005,0.052,43.396,15,65,0.62535,0.62967,0.04953,0.04168,0.88393,0.82887,0.444
84,150,8,32,1.8,0.5,0.0005,0.057,41.702,16,105,0.62535,0.65018,0.04953,0.06497,0.88393,0.97857,0.37
84,150,8,64,1.8,0.5,0.0005,0.048,42.481,14,72,0.63258,0.65262,0.05344,0.07699,0.89516,0.98171,0.385
85,150,8,0,1.8,0.5,0.0005,0.061,42.181,17,33,0.48301,0.46416,0.04667,0.04499,0.65797,0.64429,0.5
85,150,8,1,1.8,0.5,0.0005,0.06,41.145,17,34,0.51377,0.46416,0.05755,0.04499,0.86751,0.64429,0.474
85,150,8,2,1.8,0.5,0.0005,0.067,40.018,18,35,0.52712,0.46416,0.06627,0.04499,0.92143,0.64429,0.429
85,150,8,4,1.8,0.5,0.0005,0.055,39.619,16,57,0.52712,0.53872,0.06627,0.05276,0.92143,0.93596,0.391
85,150,8,8,1.8,0.5,0.0005,0.066,38.279,19,43,0.52712,0.53872,0.06627,0.05276,0.92143,0.93596,0.391
85,150,8,16,1.8,0.5,0.0005,0.056,37.24,16,51,0.52712,0.53872,0.06627,0.05519,0.92143,0.94009,0.375
85,150,8,32,1.8,0.5,0.0005,0.049,43.339,14,241,0.56024,0.55083,0.0753,0.07677,0.95122,0.9608,0.414
85,150,8,64,1.8,0.5,0.0005,0.052,41.211,15,149,0.56024,0.56378,0.0753,0.10431,0.95122,1.0,0.361
86,150,8,0,1.8,0.5,0.0005,0.058,57.16,16,48,0.49529,0.47374,0.04983,0.04569,0.68155,0.64643,0.294
86,150,8,1,1.8,0.5,0.0005,0.053,54.419,15,46,0.49529,0.49085,0.04983,0.04826,0.68155,0.72619,0.286
86,150,8,2,1.8,0.5,0.0005,0.053,52.708,15,44,0.49529,0.49085,0.04983,0.04826,0.68155,0.72619,0.286
86,150,8,4,1.8,0.5,0.0005,0.052,51.402,15,63,0.55632,0.49085,0.0634,0.04826,0.9131,0.72619,0.275
86,150,8,8,1.8,0.5,0.0005,0.052,47.785,15,87,0.55632,0.54783,0.0634,0.05643,0.9131,0.90934,0.4
86,150,8,16,1.8,0.5,0.0005,0.06,43.081,17,46,0.55632,0.54783,0.0634,0.05643,0.9131,0.90934,0.4
86,150,8,32,1.8,0.5,0.0005,0.049,43.591,14,79,0.55632,0.5683,0.0634,0.07865,0.9131,0.96429,0.308
86,150,8,64,1.8,0.5,0.0005,0.052,43.927,15,66,0.55632,0.5789,0.0634,0.11513,0.9131,1.0,0.387
87,150,8,0,1.8,0.5,0.0005,0.058,62.884,16,35,0.4225,0.3488,0.0538,0.04415,0.67396,0.55632,0.14
87,150,8,1,1.8,0.5,0.0005,0.06,60.713,17,38,0.4225,0.3488,0.0538,0.04415,0.67396,0.55632,0.14
87,150,8,2,1.8,0.5,0.0005,0.056,60.245,16,44,0.42464,0.3488,0.05521,0.04415,0.69978,0.55632,0.137
87,150,8,4,1.8,0.5,0.0005,0.055,57.909,16,60,0.42464,0.34983,0.05521,0.04771,0.69978,0.59127,0.135
87,150,8,8,1.8,0.5,0.0005,0.052,56.402,15,54,0.42464,0.45383,0.05521,0.07176,0.69978,1.0,0.167
87,150,8,16,1.8,0.5,0.0005,0.06,55.562,16,52,0.42464,0.45383,0.05521,0.07176,0.69978,1.0,0.167
87,150,8,32,1.8,0.5,0.0005,0.055,54.495,15,122,0.49558,0.45383,0.07236,0.07377,0.93771,1.0,0.262
87,150,8,64,1.8,0.5,0.0005,0.052,56.959,15,65,0.51076,0.50311,0.08211,0.11666,0.97396,1.0,0.461
88,150,8,0,1.8,0.5,0.0005,0.062,52.278,17,41,0.5479,0.52723,0.04285,0.04248,0.68669,0.67177,0.593
88,150,8,1,1.8,0.5,0.0005,0.062,50.123,17,48,0.5479,0.52723,0.04285,0.04248,0.68669,0.67177,0.593
88,150,8,2,1.8,0.5,0.0005,0.059,49.105,17,54,0.58595,0.52723,0.06406,0.04248,0.92166,0.67177,0.486
88,150,8,4,1.8,0.5,0.0005,0.059,47.885,17,44,0.58595,0.55798,0.06406,0.05333,0.92166,0.86111,0.415
88,150,8,8,1.8,0.5,0.0005,0.055,46.297,16,47,0.58595,0.55798,0.06406,0.05333,0.92166,0.86111,0.415
88,150,8,16,1.8,0.5,0.0005,0.055,48.167,16,103,0.58595,0.58967,0.06406,0.06142,0.92166,0.9375,0.37
88,150,8,32,1.8,0.5,0.0005,0.062,44.278,18,104,0.58595,0.58967,0.06406,0.06428,0.92166,0.94118,0.354
88,150,8,64,1.8,0.5,0.0005,0.059,41.774,17,82,0.59018,0.60099,0.06516,0.09256,0.93192,0.98438,0.455
89,150,8,0,1.8,0.5,0.0005,0.084,73.216,23,32,0.49603,0.49225,0.04896,0.04295,0.69558,0.63354,0.158
89,150,8,1,1.8,0.5,0.0005,0.08,68.9,22,33,0.49603,0.49225,0.04896,0.04295,0.69558,0.63354,0.158
89,150,8,2,1.8,0.5,0.0005,0.068,68.77,19,34,0.5203,0.49225,0.0567,0.04295,0.82292,0.63354,0.146
89,150,8,4,1.8,0.5,0.0005,0.077,61.866,22,44,0.5203,0.49225,0.0567,0.04295,0.82292,0.63354,0.146
89,150,8,8,1.8,0.5,0.0005,0.093,61.21,26,183,0.5203,0.56787,0.0567,0.05372,0.82292,0.95833,0.149
89,150,8,16,1.8,0.5,0.0005,0.074,57.757,21,78,0.55175,0.56787,0.06401,0.05372,0.89286,0.95833,0.234
89,150,8,32,1.8,0.5,0.0005,0.059,56.106,17,96,0.55175,0.58927,0.06401,0.07329,0.89286,0.975,0.333
89,150,8,64,1.8,0.5,0.0005,0.08,52.742,23,89,0.58121,0.59646,0.07633,0.10825,0.95139,0.99554,0.438
90,150,8,0,1.8,0.5,0.0005,0.059,72.755,17,29,0.47886,0.45103,0.05388,0.04522,0.69388,0.61161,0.238
90,150,8,1,1.8,0.5,0.0005,0.057,70.468,16,30,0.47886,0.45103,0.05388,0.04522,0.69388,0.61161,0.238
90,150,8,2,1.8,0.5,0.0005,0.059,65.594,17,30,0.47886,0.45103,0.05388,0.04522,0.69388,0.61161,0.238
90,150,8,4,1.8,0.5,0.0005,0.055,65.926,16,30,0.47886,0.45103,0.05388,0.04522,0.69388,0.61161,0.238
90,150,8,8,1.8,0.5,0.0005,0.063,61.791,18,32,0.48264,0.45103,0.06056,0.04522,0.78111,0.61161,0.25
90,150,8,16,1.8,0.5,0.0005,0.055,63.827,16,59,0.48264,0.45799,0.06056,0.05458,0.78111,0.72959,0.255
90,150,8,32,1.8,0.5,0.0005,0.064,57.715,16,67,0.48264,0.50254,0.06056,0.07439,0.78111,0.975,0.392
90,150,8,64,1.8,0.5,0.0005,0.076,63.098,19,72,0.48264,0.53528,0.06056,0.12949,0.78111,0.99286,0.312
91,150,8,0,1.8,0.5,0.0005,0.071,53.994,19,30,0.45587,0.45939,0.03997,0.03981,0.58835,0.60179,0.444
91,150,8,1,1.8,0.5,0.0005,0.073,51.194,19,30,0.45587,0.45939,0.03997,0.03981,0.58835,0.60179,0.444
91,150,8,2,1.8,0.5,0.0005,0.063,50.717,17,31,0.45587,0.45939,0.03997,0.03981,0.58835,0.60179,0.444
91,150,8,4,1.8,0.5,0.0005,0.07,47.32,18,32,0.49677,0.45939,0.05645,0.03981,0.90934,0.60179,0.353
91,150,8,8,1.8,0.5,0.0005,0.066,44.366,17,38,0.49677,0.45939,0.05645,0.03981,0.90934,0.60179,0.353
91,150,8,16,1.8,0.5,0.0005,0.062,41.107,17,60,0.49677,0.45994,0.05645,0.05299,0.90934,0.80143,0.308
91,150,8,32,1.8,0.5,0.0005,0.076,40.061,20,58,0.52649,0.51986,0.06394,0.08177,0.91872,0.97436,0.417
91,150,8,64,1.8,0.5,0.0005,0.053,48.556,14,138,0.5364,0.52783,0.09034,0.11174,0.975,1.0,0.441
92,150,8,0,1.8,0.5,0.0005,0.086,69.477,17,38,0.43402,0.43713,0.06108,0.04822,0.78151,0.64286,0.465
92,150,8,1,1.8,0.5,0.0005,0.073,55.036,16,43,0.43402,0.43713,0.06108,0.04822,0.78151,0.64286,0.465
92,150,8,2,1.8,0.5,0.0005,0.062,51.817,16,48,0.43402,0.43713,0.06108,0.04822,0.78151,0.64286,0.465
92,150,8,4,1.8,0.5,0.0005,0.06,55.89,16,77,0.43402,0.43713,0.06108,0.04822,0.78151,0.64286,0.465
92,150,8,8,1.8,0.5,0.0005,0.059,52.448,15,42,0.43402,0.49308,0.06108,0.05882,0.78151,0.93265,0.408
92,150,8,16,1.8,0.5,0.0005,0.072,50.976,18,45,0.47986,0.49308,0.07179,0.05882,0.8703,0.93265,0.404
92,150,8,32,1.8,0.5,0.0005,0.112,52.667,22,87,0.47986,0.50581,0.07179,0.0874,0.8703,0.98936,0.441
92,150,8,64,1.8,0.5,0.0005,0.071,53.91,17,105,0.48022,0.5281,0.07316,0.12732,0.87363,0.99609,0.515
93,150,8,0,1.8,0.5,0.0005,0.066,100.269,17,35,0.46594,0.37892,0.05423,0.05439,0.73571,0.64418,0.267
93,150,8,1,1.8,0.5,0.0005,0.075,94.436,17,35,0.46594,0.37892,0.05423,0.05439,0.73571,0.64418,0.267
93,150,8,2,1.8,0.5,0.0005,0.091,85.384,20,36,0.49191,0.37892,0.06663,0.05439,0.87245,0.64418,0.265
93,150,8,4,1.8,0.5,0.0005,0.07,84.571,16,39,0.49191,0.37892,0.06663,0.05439,0.87245,0.64418,0.265
93,150,8,8,1.8,0.5,0.0005,0.084,79.404,21,41,0.49191,0.44948,0.06663,0.06582,0.87245,0.90651,0.353
93,150,8,16,1.8,0.5,0.0005,0.062,75.935,14,53,0.56098,0.48339,0.08541,0.08051,0.96591,0.97561,0.441
93,150,8,32,1.8,0.5,0.0005,0.069,71.485,15,77,0.56098,0.49134,0.08541,0.0951,0.96591,0.97826,0.452
93,150,8,64,1.8,0.5,0.0005,0.083,68.991,18,116,0.56098,0.54342,0.08541,0.12991,0.96591,0.99597,0.536
94,150,8,0,1.8,0.5,0.0005,0.102,75.552,22,33,0.44336,0.50327,0.04969,0.03718,0.68478,0.57563,0.25
94,150,8,1,1.8,0.5,0.0005,0.075,72.82,17,34,0.45539,0.50327,0.05432,0.03718,0.78022,0.57563,0.344
94,150,8,2,1.8,0.5,0.0005,0.077,70.879,15,35,0.45539,0.50327,0.05432,0.03718,0.78022,0.57563,0.344
94,150,8,4,1.8,0.5,0.0005,0.076,71.996,17,39,0.45539,0.50327,0.05432,0.03718,0.78022,0.57563,0.344
94,150,8,8,1.8,0.5,0.0005,0.087,66.571,19,82,0.46444,0.50327,0.06323,0.03718,0.84524,0.57563,0.306
94,150,8,16,1.8,0.5,0.0005,0.07,68.343,16,75,0.55673,0.5248,0.07981,0.05766,0.98571,0.9335,0.255
94,150,8,32,1.8,0.5,0.0005,0.083,64.58,19,55,0.55673,0.5248,0.07981,0.06322,0.98571,0.94156,0.236
94,150,8,64,1.8,0.5,0.0005,0.064,75.898,15,198,0.55673,0.537,0.07981,0.11557,0.98571,1.0,0.274
95,150,8,0,1.8,0.5,0.0005,0.082,71.53,18,54,0.70811,0.69601,0.02923,0.02907,0.7,0.69524,0.5
95,150,8,1,1.8,0.5,0.0005,0.08,67.016,16,83,0.75324,0.73462,0.03706,0.03236,0.925,0.86765,0.682
95,150,8,2,1.8,0.5,0.0005,0.065,65.101,15,75,0.75324,0.73462,0.03706,0.03236,0.925,0.86765,0.682
95,150,8,4,1.8,0.5,0.0005,0.066,67.23,15,77,0.75324,0.73462,0.03706,0.03236,0.925,0.86765,0.682
95,150,8,8,1.8,0.5,0.0005,0.155,63.976,20,54,0.75324,0.7495,0.03706,0.03467,0.925,0.88889,0.652
95,150,8,16,1.8,0.5,0.0005,0.102,58.105,22,59,0.75324,0.7564,0.03706,0.03738,0.925,0.90789,0.696
95,150,8,32,1.8,0.5,0.0005,0.061,57.969,14,84,0.75324,0.75933,0.03706,0.04262,0.925,0.92045,0.826
95,150,8,64,1.8,0.5,0.0005,0.072,59.625,16,89,0.75324,0.76215,0.03706,0.05587,0.925,0.97581,0.645
96,150,8,0,1.8,0.5,0.0005,0.076,69.646,17,30,0.476,0.47872,0.0403,0.03996,0.59627,0.60268,0.741
96,150,8,1,1.8,0.5,0.0005,0.07,68.114,16,30,0.476,0.47872,0.0403,0.03996,0.59627,0.60268,0.741
96,150,8,2,1.8,0.5,0.0005,0.074,60.487,16,31,0.476,0.47872,0.0403,0.03996,0.59627,0.60268,0.741
96,150,8,4,1.8,0.5,0.0005,0.06,73.024,16,33,0.4863,0.47872,0.04614,0.03996,0.71296,0.60268,0.645
96,150,8,8,1.8,0.5,0.0005,0.073,55.485,15,50,0.4863,0.47872,0.04614,0.03996,0.71296,0.60268,0.645
96,150,8,16,1.8,0.5,0.0005,0.073,56.443,15,59,0.4863,0.48876,0.04614,0.04534,0.71296,0.70635,0.588
96,150,8,32,1.8,0.5,0.0005,0.082,52.712,18,114,0.4863,0.52035,0.04614,0.07053,0.71296,0.94079,0.444
96,150,8,64,1.8,0.5,0.0005,0.108,53.909,23,115,0.4863,0.54115,0.04614,0.10244,0.71296,0.99528,0.404
97,150,8,0,1.8,0.5,0.0005,0.068,64.551,15,49,0.72163,0.67596,0.03006,0.03183,0.69524,0.66865,0.269
97,150,8,1,1.8,0.5,0.0005,0.06,60.87,13,66,0.7259,0.67596,0.03092,0.03183,0.77455,0.66865,0.308
97,150,8,2,1.8,0.5,0.0005,0.068,60.455,15,36,0.7259,0.7056,0.03092,0.03577,0.77455,0.86054,0.321
97,150,8,4,1.8,0.5,0.0005,0.053,60.041,13,41,0.7259,0.7056,0.03092,0.03577,0.77455,0.86054,0.321
97,150,8,8,1.8,0.5,0.0005,0.096,62.003,14,90,0.7259,0.70753,0.03092,0.03742,0.77455,0.88636,0.31
97,150,8,16,1.8,0.5,0.0005,0.06,50.589,13,61,0.7259,0.71021,0.03092,0.03846,0.77455,0.8913,0.345
97,150,8,32,1.8,0.5,0.0005,0.065,47.047,14,137,0.7259,0.71181,0.03092,0.04175,0.77455,0.9,0.323
97,150,8,64,1.8,0.5,0.0005,0.062,44.564,14,83,0.7259,0.72936,0.03092,0.06586,0.77455,1.0,0.316
98,150,8,0,1.8,0.5,0.0005,0.089,94.355,19,33,0.56163,0.54474,0.04144,0.03665,0.6627,0.5875,0.118
98,150,8,1,1.8,0.5,0.0005,0.086,82.287,18,33,0.56163,0.54474,0.04144,0.03665,0.6627,0.5875,0.118
98,150,8,2,1.8,0.5,0.0005,0.083,77.927,18,34,0.5664,0.54474,0.04353,0.03665,0.73036,0.5875,0.143
98,150,8,4,1.8,0.5,0.0005,0.081,71.497,18,36,0.5664,0.54474,0.04353,0.03665,0.73036,0.5875,0.143
98,150,8,8,1.8,0.5,0.0005,0.081,66.624,18,52,0.5664,0.56629,0.04353,0.04768,0.73036,0.83143,0.125
98,150,8,16,1.8,0.5,0.0005,0.094,64.762,20,45,0.5664,0.59254,0.04353,0.06112,0.73036,0.96875,0.3
98,150,8,32,1.8,0.5,0.0005,0.084,61.514,18,128,0.59144,0.61151,0.04844,0.07384,0.86526,0.98718,0.326
98,150,8,64,1.8,0.5,0.0005,0.065,68.54,14,122,0.61811,0.63159,0.06197,0.10183,0.94898,1.0,0.367
99,150,8,0,1.8,0.5,0.0005,0.081,71.574,18,35,0.49458,0.49237,0.04866,0.04198,0.67474,0.63542,0.368
99,150,8,1,1.8,0.5,0.0005,0.083,68.175,18,36,0.49458,0.49237,0.04866,0.04198,0.67474,0.63542,0.368
99,150,8,2,1.8,0.5,0.0005,0.084,65.944,18,38,0.49458,0.49237,0.04866,0.04198,0.67474,0.63542,0.368
99,150,8,4,1.8,0.5,0.0005,0.081,62.92,17,46,0.49458,0.49341,0.04866,0.04393,0.67474,0.68286,0.359
99,150,8,8,1.8,0.5,0.0005,0.075,60.268,17,76,0.49458,0.49754,0.04866,0.04996,0.67474,0.74617,0.436
99,150,8,16,1.8,0.5,0.0005,0.095,56.856,19,43,0.49458,0.54891,0.04866,0.06511,0.67474,0.98649,0.354
99,150,8,32,1.8,0.5,0.0005,0.097,62.246,17,105,0.49458,0.5579,0.04866,0.07162,0.67474,0.9881,0.373
99,150,8,64,1.8,0.5,0.0005,0.086,51.144,18,85,0.53582,0.56578,0.06083,0.09544,0.87121,1.0,0.323
100,150,8,0,1.8,0.5,0.0005,0.077,57.96,16,33,0.484,0.48728,0.04335,0.03927,0.67989,0.61401,0.472
100,150,8,1,1.8,0.5,0.0005,0.076,73.581,16,34,0.48798,0.48728,0.0445,0.03927,0.73597,0.61401,0.5
100,150,8,2,1.8,0.5,0.0005,0.088,57.76,16,35,0.48798,0.48728,0.0445,0.03927,0.73597,0.61401,0.5
100,150,8,4,1.8,0.5,0.0005,0.07,53.34,15,41,0.48798,0.48728,0.0445,0.03927,0.73597,0.61401,0.5
100,150,8,8,1.8,0.5,0.0005,0.069,50.665,15,59,0.48798,0.51438,0.0445,0.04827,0.73597,0.78341,0.439
100,150,8,16,1.8,0.5,0.0005,0.078,48.926,17,69,0.48798,0.52493,0.0445,0.05374,0.73597,0.86555,0.442
100,150,8,32,1.8,0.5,0.0005,0.07,45.399,16,70,0.51891,0.54649,0.05468,0.07611,0.84416,0.97093,0.52
100,150,8,64,1.8,0.5,0.0005,0.082,43.715,17,71,0.5245,0.54649,0.05599,0.10262,0.87605,0.98684,0.492
1,150,8,0,1.8,0.5,0.0005,0.086,78.787,18,34,0.47841,0.46853,0.05216,0.05144,0.66621,0.63648,0.385
1,150,8,1,1.8,0.5,0.0005,0.074,75.545,17,35,0.47841,0.46853,0.05216,0.05144,0.66621,0.63648,0.385
1,150,8,2,1.8,0.5,0.0005,0.096,69.429,18,39,0.50341,0.46853,0.06365,0.05144,0.80952,0.63648,0.349
1,150,8,4,1.8,0.5,0.0005,0.069,69.757,17,49,0.50341,0.46853,0.06365,0.05144,0.80952,0.63648,0.349
1,150,8,8,1.8,0.5,0.0005,0.12,59.171,18,54,0.50341,0.52185,0.06365,0.06238,0.80952,0.86255,0.313
1,150,8,16,1.8,0.5,0.0005,0.085,62.345,17,62,0.50341,0.52592,0.06365,0.0737,0.80952,0.89474,0.283
1,150,8,32,1.8,0.5,0.0005,0.118,59.253,19,52,0.50341,0.52592,0.06365,0.08781,0.80952,0.90909,0.254
1,150,8,64,1.8,0.5,0.0005,0.073,56.378,15,89,0.53301,0.55489,0.07409,0.1318,0.92647,1.0,0.371
2,150,8,0,1.8,0.5,0.0005,0.092,57.916,18,48,0.41441,0.44193,0.05148,0.05032,0.67,0.66304,0.6
2,150,8,1,1.8,0.5,0.0005,0.08,57.113,17,49,0.41441,0.44193,0.05148,0.05349,0.67,0.7,0.563
2,150,8,2,1.8,0.5,0.0005,0.124,56.737,17,56,0.41441,0.44193,0.05148,0.05349,0.67,0.7,0.563
2,150,8,4,1.8,0.5,0.0005,0.094,56.609,18,56,0.41441,0.46432,0.05148,0.06078,0.67,0.81878,0.529
2,150,8,8,1.8,0.5,0.0005,0.071,53.285,15,45,0.4847,0.46432,0.06769,0.06078,0.93939,0.81878,0.579
2,150,8,16,1.8,0.5,0.0005,0.069,47.238,16,51,0.4847,0.46813,0.06769,0.07006,0.93939,0.89048,0.537
2,150,8,32,1.8,0.5,0.0005,0.06,46.187,15,67,0.5077,0.47143,0.07319,0.08549,0.94286,0.93498,0.609
2,150,8,64,1.8,0.5,0.0005,0.059,47.338,15,76,0.52215,0.51608,0.08678,0.12681,0.96512,1.0,0.478
3,150,8,0,1.8,0.5,0.0005,0.062,64.007,16,48,0.53666,0.39263,0.05393,0.04596,0.72857,0.57143,0.149
3,150,8,1,1.8,0.5,0.0005,0.077,71.749,16,63,0.53666,0.39263,0.05393,0.04596,0.72857,0.57143,0.149
3,150,8,2,1.8,0.5,0.0005,0.091,77.234,15,148,0.53666,0.39263,0.05393,0.04596,0.72857,0.57143,0.149
3,150,8,4,1.8,0.5,0.0005,0.082,73.017,15,50,0.53666,0.52655,0.05393,0.06057,0.72857,0.95313,0.17
3,150,8,8,1.8,0.5,0.0005,0.084,73.395,14,36,0.53666,0.52655,0.05393,0.06057,0.72857,0.95313,0.17
3,150,8,16,1.8,0.5,0.0005,0.081,73.759,14,49,0.53666,0.52655,0.05393,0.06057,0.72857,0.95313,0.17
3,150,8,32,1.8,0.5,0.0005,0.068,69.994,13,67,0.53666,0.52659,0.05393,0.06872,0.72857,0.95946,0.155
3,150,8,64,1.8,0.5,0.0005,0.078,74.913,13,75,0.53666,0.59006,0.05744,0.10831,0.76843,0.99576,0.216
4,150,8,0,1.8,0.5,0.0005,0.064,78.692,17,29,0.55599,0.53508,0.04448,0.04691,0.70186,0.69255,0.353
4,150,8,1,1.8,0.5,0.0005,0.076,81.897,17,30,0.55599,0.53508,0.04448,0.04691,0.70186,0.69255,0.353
4,150,8,2,1.8,0.5,0.0005,0.083,74.878,17,30,0.55599,0.53508,0.04448,0.04691,0.70186,0.69255,0.353
4,150,8,4,1.8,0.5,0.0005,0.086,67.583,18,31,0.55599,0.53508,0.04448,0.04691,0.70186,0.69255,0.353
4,150,8,8,1.8,0.5,0.0005,0.088,62.896,18,37,0.55599,0.53508,0.04448,0.04691,0.70186,0.69255,0.353
4,150,8,16,1.8,0.5,0.0005,0.093,60.611,19,40,0.55599,0.54101,0.04448,0.05241,0.70186,0.76648,0.441
4,150,8,32,1.8,0.5,0.0005,0.092,52.165,18,68,0.56681,0.59636,0.04859,0.0753,0.76429,0.94872,0.422
