i,size_grid,nb_srcs,alpha,mu,decay,epsilon,time_sp,time_bio,n_steps_sp,n_steps_bio,perf_sp,perf_bio,cost_sp,cost_bio,ft_sp,ft_bio,diffset
171,150,8,1,1.8,0.5,0.0005,0.092,88.218,14,33,0.91246,0.91404,0.03749,0.03505,0.90193,0.89186,0.429
171,150,8,2,1.8,0.5,0.0005,0.064,77.585,14,33,0.91246,0.91404,0.03749,0.03505,0.90193,0.89186,0.429
171,150,8,4,1.8,0.5,0.0005,0.059,74.102,13,34,0.91246,0.91404,0.03749,0.03505,0.90193,0.89186,0.429
171,150,8,8,1.8,0.5,0.0005,0.051,69.804,14,34,0.91246,0.91404,0.03749,0.03505,0.90193,0.89186,0.429
171,150,8,16,1.8,0.5,0.0005,0.054,66.655,14,34,0.91246,0.90874,0.03749,0.03628,0.90193,0.90503,0.229
171,150,8,32,1.8,0.5,0.0005,0.061,62.355,14,36,0.91246,0.90874,0.03749,0.03628,0.90193,0.90503,0.229
171,150,8,64,1.8,0.5,0.0005,0.055,62.331,13,167,0.91246,0.90874,0.03749,0.03628,0.90193,0.90503,0.229
172,150,8,0,1.8,0.5,0.0005,0.078,112.629,16,43,0.72789,0.73182,0.04974,0.04207,0.82387,0.78321,0.178
172,150,8,1,1.8,0.5,0.0005,0.07,106.183,16,42,0.72789,0.73182,0.04974,0.04207,0.82387,0.78321,0.178
172,150,8,2,1.8,0.5,0.0005,0.066,98.195,15,42,0.72789,0.73182,0.04974,0.04207,0.82387,0.78321,0.178
172,150,8,4,1.8,0.5,0.0005,0.074,96.403,15,42,0.72789,0.73182,0.04974,0.04207,0.82387,0.78321,0.178
172,150,8,8,1.8,0.5,0.0005,0.079,93.701,15,43,0.72789,0.73182,0.04974,0.04207,0.82387,0.78321,0.178
172,150,8,16,1.8,0.5,0.0005,0.069,86.912,15,97,0.72789,0.73182,0.04974,0.04207,0.82387,0.78321,0.178
172,150,8,32,1.8,0.5,0.0005,0.071,76.94,14,48,0.72789,0.74781,0.05077,0.0585,0.84566,0.96448,0.259
172,150,8,64,1.8,0.5,0.0005,0.055,70.596,14,124,0.72789,0.73039,0.05077,0.06167,0.84566,0.96903,0.169
173,150,8,0,1.8,0.5,0.0005,0.061,53.246,16,35,0.70336,0.7089,0.04299,0.04215,0.77915,0.77611,0.424
173,150,8,1,1.8,0.5,0.0005,0.081,53.683,15,35,0.70336,0.7089,0.04299,0.04215,0.77915,0.77611,0.424
173,150,8,2,1.8,0.5,0.0005,0.06,58.146,15,36,0.70336,0.7089,0.04299,0.04215,0.77915,0.77611,0.424
173,150,8,4,1.8,0.5,0.0005,0.059,51.599,15,38,0.70336,0.7089,0.04299,0.04215,0.77915,0.77611,0.424
173,150,8,8,1.8,0.5,0.0005,0.06,50.184,14,39,0.70336,0.70939,0.04299,0.04213,0.77915,0.77611,0.382
173,150,8,16,1.8,0.5,0.0005,0.059,47.49,14,54,0.70336,0.70939,0.04299,0.04213,0.77915,0.77611,0.382
173,150,8,32,1.8,0.5,0.0005,0.063,37.571,14,45,0.70336,0.71079,0.04299,0.0503,0.77915,0.86643,0.351
173,150,8,64,1.8,0.5,0.0005,0.066,36.777,15,85,0.70336,0.71208,0.04299,0.06941,0.77915,0.97976,0.348
174,150,8,0,1.8,0.5,0.0005,0.068,61.675,16,35,0.60134,0.60281,0.04794,0.04818,0.73773,0.75045,0.743
174,150,8,1,1.8,0.5,0.0005,0.086,57.583,16,36,0.60134,0.60281,0.04794,0.04818,0.73773,0.75045,0.743
174,150,8,2,1.8,0.5,0.0005,0.084,54.546,16,36,0.60134,0.60281,0.04794,0.04818,0.73773,0.75045,0.743
174,150,8,4,1.8,0.5,0.0005,0.07,51.803,15,38,0.60134,0.60281,0.04794,0.04818,0.73773,0.75045,0.743
174,150,8,8,1.8,0.5,0.0005,0.076,50.31,15,40,0.60134,0.60281,0.04794,0.04825,0.73773,0.75653,0.794
174,150,8,16,1.8,0.5,0.0005,0.062,46.249,15,47,0.60134,0.60281,0.04794,0.04825,0.73773,0.75653,0.794
174,150,8,32,1.8,0.5,0.0005,0.064,46.387,14,148,0.64899,0.64673,0.05575,0.06288,0.91572,0.91567,0.698
174,150,8,64,1.8,0.5,0.0005,0.069,44.612,16,108,0.64899,0.64266,0.05575,0.08425,0.91572,0.96643,0.466
175,150,8,0,1.8,0.5,0.0005,0.09,70.048,22,32,0.72168,0.71926,0.04473,0.04369,0.80512,0.80281,0.548
175,150,8,1,1.8,0.5,0.0005,0.063,66.41,14,32,0.74023,0.71944,0.0511,0.04739,0.90406,0.84377,0.636
175,150,8,2,1.8,0.5,0.0005,0.058,66.141,14,33,0.74023,0.71944,0.0511,0.04739,0.90406,0.84377,0.636
175,150,8,4,1.8,0.5,0.0005,0.072,63.117,14,53,0.74023,0.71423,0.0511,0.04143,0.90406,0.7879,0.7
175,150,8,8,1.8,0.5,0.0005,0.053,57.622,14,57,0.74023,0.73663,0.0511,0.05255,0.90406,0.94498,0.583
175,150,8,16,1.8,0.5,0.0005,0.06,59.156,14,43,0.74023,0.72194,0.0511,0.05648,0.90406,0.94853,0.405
175,150,8,32,1.8,0.5,0.0005,0.061,55.236,14,42,0.74023,0.73699,0.05301,0.07153,0.90541,0.99874,0.404
175,150,8,64,1.8,0.5,0.0005,0.063,54.701,14,57,0.74059,0.75321,0.05624,0.08757,0.91162,0.99898,0.375
176,150,8,0,1.8,0.5,0.0005,0.053,68.547,13,30,0.81637,0.79912,0.03831,0.03721,0.85016,0.82559,0.565
176,150,8,1,1.8,0.5,0.0005,0.065,66.501,13,30,0.81637,0.79912,0.03831,0.03721,0.85016,0.82559,0.565
176,150,8,2,1.8,0.5,0.0005,0.071,63.784,14,31,0.81637,0.79912,0.03831,0.03721,0.85016,0.82559,0.565
176,150,8,4,1.8,0.5,0.0005,0.072,64.781,13,31,0.81637,0.79912,0.03831,0.03721,0.85016,0.82559,0.565
176,150,8,8,1.8,0.5,0.0005,0.055,65.883,13,30,0.81637,0.79912,0.03831,0.03721,0.85016,0.82559,0.565
176,150,8,16,1.8,0.5,0.0005,0.082,61.579,14,47,0.81637,0.79912,0.03831,0.04065,0.85016,0.8842,0.609
176,150,8,32,1.8,0.5,0.0005,0.068,61.013,13,45,0.81637,0.79912,0.03831,0.04065,0.85016,0.8842,0.609
176,150,8,64,1.8,0.5,0.0005,0.06,56.903,14,145,0.81637,0.79912,0.03831,0.04487,0.85016,0.89523,0.56
177,150,8,0,1.8,0.5,0.0005,0.062,50.332,16,39,0.66361,0.64431,0.0544,0.04181,0.91575,0.71271,0.382
177,150,8,1,1.8,0.5,0.0005,0.064,46.542,15,38,0.66361,0.64431,0.0544,0.04181,0.91575,0.71271,0.382
177,150,8,2,1.8,0.5,0.0005,0.055,44.719,15,37,0.66361,0.64431,0.0544,0.04181,0.91575,0.71271,0.382
177,150,8,4,1.8,0.5,0.0005,0.058,48.506,16,38,0.66889,0.64431,0.05677,0.04181,0.92115,0.71271,0.382
177,150,8,8,1.8,0.5,0.0005,0.07,45.776,16,69,0.66889,0.64431,0.05677,0.04201,0.92115,0.7256,0.382
177,150,8,16,1.8,0.5,0.0005,0.083,44.724,18,57,0.66678,0.64431,0.05734,0.04384,0.91951,0.76843,0.438
177,150,8,32,1.8,0.5,0.0005,0.054,42.107,14,98,0.66609,0.67471,0.05874,0.06464,0.92407,0.97402,0.657
177,150,8,64,1.8,0.5,0.0005,0.05,43.114,14,66,0.66609,0.67894,0.05874,0.08813,0.92407,0.98082,0.5
178,150,8,0,1.8,0.5,0.0005,0.064,76.426,17,43,0.3868,0.32486,0.0626,0.06805,0.70662,0.70299,0.383
178,150,8,1,1.8,0.5,0.0005,0.068,78.659,17,37,0.3868,0.32486,0.0626,0.06805,0.70662,0.70299,0.383
178,150,8,2,1.8,0.5,0.0005,0.085,76.807,18,36,0.3868,0.32486,0.0626,0.06805,0.70662,0.70299,0.383
178,150,8,4,1.8,0.5,0.0005,0.076,68.671,17,35,0.39001,0.32486,0.05872,0.06805,0.69784,0.70299,0.413
178,150,8,8,1.8,0.5,0.0005,0.079,65.481,18,35,0.3868,0.32486,0.0626,0.06805,0.70662,0.70299,0.383
178,150,8,16,1.8,0.5,0.0005,0.081,58.712,18,56,0.39001,0.33013,0.05872,0.08581,0.69784,0.84933,0.365
178,150,8,32,1.8,0.5,0.0005,0.088,55.383,20,49,0.3868,0.35211,0.0626,0.12106,0.70662,0.99516,0.269
178,150,8,64,1.8,0.5,0.0005,0.064,63.809,15,162,0.48996,0.46921,0.10449,0.11862,0.97948,0.9978,0.427
179,150,8,0,1.8,0.5,0.0005,0.061,63.927,15,31,0.70287,0.70515,0.05303,0.05161,0.81509,0.79793,0.6
179,150,8,1,1.8,0.5,0.0005,0.068,58.244,15,31,0.70287,0.70515,0.05303,0.05161,0.81509,0.79793,0.6
179,150,8,2,1.8,0.5,0.0005,0.067,54.747,15,30,0.70287,0.70515,0.05303,0.05161,0.81509,0.79793,0.6
179,150,8,4,1.8,0.5,0.0005,0.083,60.676,14,30,0.70287,0.70515,0.05303,0.05161,0.81509,0.79793,0.6
179,150,8,8,1.8,0.5,0.0005,0.066,55.406,14,29,0.70287,0.70515,0.05303,0.05161,0.81509,0.79793,0.6
179,150,8,16,1.8,0.5,0.0005,0.068,47.772,14,33,0.70287,0.70515,0.05303,0.05161,0.81509,0.79793,0.6
179,150,8,32,1.8,0.5,0.0005,0.067,45.21,14,44,0.72395,0.70651,0.06226,0.05717,0.92249,0.87204,0.571
179,150,8,64,1.8,0.5,0.0005,0.067,40.11,15,46,0.72395,0.7303,0.06226,0.08348,0.92249,0.97691,0.585
180,150,8,0,1.8,0.5,0.0005,0.077,66.504,18,30,0.63772,0.6334,0.04904,0.04106,0.75076,0.70807,0.361
180,150,8,1,1.8,0.5,0.0005,0.077,62.67,17,30,0.63772,0.6334,0.04904,0.04106,0.75076,0.70807,0.361
180,150,8,2,1.8,0.5,0.0005,0.083,61.76,17,30,0.63772,0.6334,0.04904,0.04106,0.75076,0.70807,0.361
180,150,8,4,1.8,0.5,0.0005,0.098,58.128,20,33,0.64069,0.6334,0.05085,0.04106,0.76058,0.70807,0.22
180,150,8,8,1.8,0.5,0.0005,0.087,58.076,18,71,0.65523,0.6334,0.04795,0.04466,0.75462,0.82199,0.205
180,150,8,16,1.8,0.5,0.0005,0.082,57.022,15,40,0.64085,0.6487,0.04672,0.05404,0.79159,0.9043,0.629
180,150,8,32,1.8,0.5,0.0005,0.071,50.501,16,46,0.64085,0.67547,0.04534,0.07056,0.73493,0.98842,0.5
180,150,8,64,1.8,0.5,0.0005,0.07,52.778,15,45,0.68372,0.67547,0.06899,0.07257,0.95689,0.98871,0.379
181,150,8,0,1.8,0.5,0.0005,0.07,90.06,16,31,0.77743,0.77767,0.03764,0.03321,0.83514,0.79816,0.522
181,150,8,1,1.8,0.5,0.0005,0.078,83.997,17,31,0.77743,0.77767,0.03764,0.03321,0.83514,0.79816,0.522
181,150,8,2,1.8,0.5,0.0005,0.065,84.178,16,32,0.77743,0.77767,0.03764,0.03321,0.83514,0.79816,0.522
181,150,8,4,1.8,0.5,0.0005,0.071,81.573,16,32,0.77743,0.77767,0.03764,0.03321,0.83514,0.79816,0.522
181,150,8,8,1.8,0.5,0.0005,0.084,78.959,16,33,0.77743,0.77767,0.03764,0.03321,0.83514,0.79816,0.522
181,150,8,16,1.8,0.5,0.0005,0.08,73.366,17,36,0.77743,0.77767,0.03764,0.03518,0.83514,0.85116,0.48
181,150,8,32,1.8,0.5,0.0005,0.056,65.624,13,124,0.7882,0.77767,0.04597,0.03518,0.93534,0.85116,0.64
181,150,8,64,1.8,0.5,0.0005,0.068,67.524,13,158,0.7882,0.77767,0.04597,0.04682,0.93534,0.93333,0.552
182,150,8,0,1.8,0.5,0.0005,0.053,85.893,13,24,0.94096,0.94103,0.0284,0.03082,0.88499,0.89951,0.882
182,150,8,1,1.8,0.5,0.0005,0.064,79.533,14,24,0.93333,0.94103,0.04184,0.03082,0.91217,0.89951,0.714
182,150,8,2,1.8,0.5,0.0005,0.058,82.99,13,35,0.93333,0.93457,0.04184,0.04212,0.91217,0.91725,0.739
182,150,8,4,1.8,0.5,0.0005,0.098,84.951,15,29,0.93333,0.93457,0.04184,0.0445,0.91217,0.92528,0.783
182,150,8,8,1.8,0.5,0.0005,0.079,75.728,15,37,0.92941,0.93093,0.05126,0.05306,0.92258,0.96988,0.567
182,150,8,16,1.8,0.5,0.0005,0.063,69.746,15,37,0.92941,0.92932,0.05126,0.05335,0.92258,0.97147,0.552
182,150,8,32,1.8,0.5,0.0005,0.064,66.935,15,34,0.92941,0.92932,0.05126,0.05293,0.92258,0.96985,0.5
182,150,8,64,1.8,0.5,0.0005,0.059,64.535,14,70,0.92941,0.92932,0.05126,0.05293,0.92258,0.96985,0.5
183,150,8,0,1.8,0.5,0.0005,0.068,73.754,14,28,0.7749,0.77295,0.04091,0.03817,0.82811,0.82411,0.714
183,150,8,1,1.8,0.5,0.0005,0.064,70.04,14,28,0.7749,0.77295,0.04091,0.03817,0.82811,0.82411,0.714
183,150,8,2,1.8,0.5,0.0005,0.065,66.852,14,29,0.7749,0.77295,0.04091,0.03817,0.82811,0.82411,0.714
183,150,8,4,1.8,0.5,0.0005,0.061,64.795,14,29,0.7749,0.77295,0.04091,0.03817,0.82811,0.82411,0.714
183,150,8,8,1.8,0.5,0.0005,0.062,61.312,14,33,0.7749,0.77295,0.04091,0.03817,0.82811,0.82411,0.714
183,150,8,16,1.8,0.5,0.0005,0.06,62.194,14,76,0.7749,0.77295,0.04091,0.03817,0.82811,0.82411,0.714
183,150,8,32,1.8,0.5,0.0005,0.068,55.768,15,71,0.7749,0.79631,0.04091,0.05186,0.82811,0.95329,0.781
183,150,8,64,1.8,0.5,0.0005,0.075,53.975,17,37,0.7749,0.79631,0.04091,0.05575,0.82811,0.96625,0.735
184,150,8,0,1.8,0.5,0.0005,0.06,57.994,14,32,0.64972,0.65208,0.05509,0.05531,0.79401,0.79134,0.606
184,150,8,1,1.8,0.5,0.0005,0.052,49.8,14,32,0.64972,0.65208,0.05509,0.05531,0.79401,0.79134,0.606
184,150,8,2,1.8,0.5,0.0005,0.054,54.108,14,32,0.64972,0.65208,0.05509,0.05531,0.79401,0.79134,0.606
184,150,8,4,1.8,0.5,0.0005,0.079,52.99,14,32,0.64972,0.65208,0.05509,0.05531,0.79401,0.79134,0.606
184,150,8,8,1.8,0.5,0.0005,0.06,47.214,14,35,0.64972,0.65208,0.05509,0.05531,0.79401,0.79134,0.606
184,150,8,16,1.8,0.5,0.0005,0.05,46.605,13,44,0.64711,0.65667,0.05681,0.07286,0.79161,0.8908,0.245
184,150,8,32,1.8,0.5,0.0005,0.058,41.808,14,90,0.64711,0.66411,0.05681,0.07442,0.79161,0.93401,0.167
184,150,8,64,1.8,0.5,0.0005,0.068,41.962,15,100,0.64711,0.66774,0.05681,0.10606,0.79161,0.98534,0.31
185,150,8,0,1.8,0.5,0.0005,0.068,88.613,16,31,0.95885,0.95602,0.03058,0.02261,0.8704,0.86422,0.471
185,150,8,1,1.8,0.5,0.0005,0.053,86.38,14,33,0.94145,0.94115,0.04239,0.04091,0.9238,0.92948,0.5
185,150,8,2,1.8,0.5,0.0005,0.059,86.128,13,29,0.93689,0.94115,0.04457,0.03791,0.92699,0.92247,0.452
185,150,8,4,1.8,0.5,0.0005,0.058,79.986,13,30,0.93689,nan,0.04697,0.0482,0.93388,0.93825,0.471
185,150,8,8,1.8,0.5,0.0005,0.056,76.577,13,30,0.93689,0.93668,0.04697,0.05059,0.93388,0.94023,0.5
185,150,8,16,1.8,0.5,0.0005,0.057,73.943,13,35,0.93689,0.93661,0.04697,0.04759,0.93388,0.94052,0.515
185,150,8,32,1.8,0.5,0.0005,0.058,68.203,13,37,0.93689,0.93661,0.04697,0.04759,0.93388,0.94052,0.515
185,150,8,64,1.8,0.5,0.0005,0.059,62.168,13,38,0.93689,0.93667,0.04697,0.04818,0.93388,0.93884,0.581
186,150,8,0,1.8,0.5,0.0005,0.063,58.548,15,29,0.6613,0.65979,0.04978,0.049,0.75382,0.75155,0.588
186,150,8,1,1.8,0.5,0.0005,0.066,56.899,15,30,0.6613,0.65979,0.04978,0.049,0.75382,0.75155,0.588
186,150,8,2,1.8,0.5,0.0005,0.081,54.113,15,30,0.6613,0.65979,0.04978,0.049,0.75382,0.75155,0.588
186,150,8,4,1.8,0.5,0.0005,0.071,49.916,15,32,0.6613,0.65979,0.04978,0.049,0.75382,0.75155,0.588
186,150,8,8,1.8,0.5,0.0005,0.072,48.246,15,79,0.6613,0.69452,0.04978,0.05898,0.75382,0.97724,0.5
186,150,8,16,1.8,0.5,0.0005,0.068,50.23,15,38,0.65928,0.69452,0.05216,0.05898,0.76043,0.97724,0.452
186,150,8,32,1.8,0.5,0.0005,0.082,49.287,15,59,0.65928,0.69495,0.05216,0.06905,0.76043,0.98023,0.404
186,150,8,64,1.8,0.5,0.0005,0.064,42.021,15,43,0.66206,0.69502,0.05439,0.08447,0.87353,0.98331,0.407
187,150,8,0,1.8,0.5,0.0005,0.09,77.47,19,35,0.5709,0.58305,0.05005,0.04907,0.74315,0.70063,0.636
187,150,8,1,1.8,0.5,0.0005,0.096,75.406,18,46,0.5709,0.58892,0.05005,0.05004,0.74315,0.72827,0.667
187,150,8,2,1.8,0.5,0.0005,0.097,74.045,19,41,0.5709,0.58892,0.05005,0.05004,0.74315,0.72827,0.667
187,150,8,4,1.8,0.5,0.0005,0.085,72.477,18,40,0.5709,0.58892,0.05005,0.05004,0.74315,0.72827,0.667
187,150,8,8,1.8,0.5,0.0005,0.084,68.375,19,39,0.5709,0.58892,0.05005,0.05004,0.74315,0.72827,0.667
187,150,8,16,1.8,0.5,0.0005,0.107,64.594,19,60,0.5709,0.56714,0.05005,0.04794,0.74315,0.71451,0.529
187,150,8,32,1.8,0.5,0.0005,0.105,60.606,24,114,0.5709,0.58892,0.05005,0.06655,0.74315,0.90531,0.639
187,150,8,64,1.8,0.5,0.0005,0.097,61.89,18,88,0.59777,0.59173,0.05942,0.0906,0.90146,0.9962,0.49
188,150,8,0,1.8,0.5,0.0005,0.075,60.446,17,33,0.72805,0.74106,0.05281,0.05101,0.82543,0.82048,0.514
188,150,8,1,1.8,0.5,0.0005,0.079,55.672,17,36,0.72805,0.74106,0.05281,0.05101,0.82543,0.82048,0.514
188,150,8,2,1.8,0.5,0.0005,0.077,54.528,16,41,0.72805,0.74106,0.05281,0.05101,0.82543,0.82048,0.514
188,150,8,4,1.8,0.5,0.0005,0.071,52.907,16,73,0.72805,0.74106,0.05281,0.05101,0.82543,0.82048,0.514
188,150,8,8,1.8,0.5,0.0005,0.07,50.661,14,39,0.72805,0.74976,0.0533,0.05752,0.86019,0.92972,0.45
188,150,8,16,1.8,0.5,0.0005,0.083,46.579,14,52,0.72805,0.74552,0.0533,0.06179,0.86019,0.94006,0.395
188,150,8,32,1.8,0.5,0.0005,0.068,42.613,15,46,0.72805,0.74552,0.0533,0.06662,0.86019,0.94348,0.378
188,150,8,64,1.8,0.5,0.0005,0.078,39.167,17,34,0.72805,0.7463,0.0533,0.07142,0.86019,0.9612,0.362
189,150,8,0,1.8,0.5,0.0005,0.059,96.501,13,35,0.61063,0.61532,0.04337,0.04308,0.72814,0.71289,0.519
189,150,8,1,1.8,0.5,0.0005,0.057,93.1,13,35,0.61063,0.61532,0.04337,0.04308,0.72814,0.71289,0.519
189,150,8,2,1.8,0.5,0.0005,0.078,88.336,13,36,0.61063,0.61532,0.04337,0.04308,0.72814,0.71289,0.519
189,150,8,4,1.8,0.5,0.0005,0.086,86.472,13,39,0.61063,0.61532,0.04337,0.04308,0.72814,0.71289,0.519
189,150,8,8,1.8,0.5,0.0005,0.055,78.894,13,72,0.61063,0.61532,0.04337,0.04308,0.72814,0.71289,0.519
189,150,8,16,1.8,0.5,0.0005,0.057,71.926,13,82,0.61063,0.61289,0.04337,0.0487,0.72814,0.79499,0.615
189,150,8,32,1.8,0.5,0.0005,0.07,64.698,14,87,0.61063,0.61553,0.04337,0.06331,0.72814,0.92993,0.471
189,150,8,64,1.8,0.5,0.0005,0.082,61.72,19,83,0.61063,0.61129,0.04337,0.08365,0.72814,0.98251,0.283
190,150,8,0,1.8,0.5,0.0005,0.065,79.901,16,30,0.67022,0.67456,0.04653,0.05312,0.74945,0.78506,0.306
190,150,8,1,1.8,0.5,0.0005,0.069,76.849,16,30,0.67022,0.67456,0.04653,0.05312,0.74945,0.78506,0.306
190,150,8,2,1.8,0.5,0.0005,0.088,75.748,17,31,0.67022,0.67456,0.04653,0.05312,0.74945,0.78506,0.306
190,150,8,4,1.8,0.5,0.0005,0.066,72.905,16,31,0.67022,0.67456,0.04653,0.05312,0.74945,0.78506,0.306
190,150,8,8,1.8,0.5,0.0005,0.079,73.706,17,32,0.67022,0.67456,0.04653,0.05312,0.74945,0.78506,0.306
190,150,8,16,1.8,0.5,0.0005,0.073,67.24,15,67,0.67022,0.67456,0.04653,0.05312,0.74945,0.78506,0.306
190,150,8,32,1.8,0.5,0.0005,0.074,68.98,16,51,0.7021,0.70182,0.05581,0.06764,0.93969,0.96235,0.326
190,150,8,64,1.8,0.5,0.0005,0.094,67.779,17,56,0.70829,0.70211,0.06038,0.0911,0.96518,0.98322,0.34
191,150,8,0,1.8,0.5,0.0005,0.087,59.791,19,34,0.32595,0.35833,0.06094,0.05219,0.63896,0.58749,0.255
191,150,8,1,1.8,0.5,0.0005,0.089,55.864,18,34,0.32595,0.35833,0.06094,0.05219,0.63896,0.58749,0.255
191,150,8,2,1.8,0.5,0.0005,0.084,55.53,18,35,0.32595,0.35833,0.06094,0.05219,0.63896,0.58749,0.255
191,150,8,4,1.8,0.5,0.0005,0.079,52.08,18,37,0.32595,0.35833,0.06094,0.05219,0.63896,0.58749,0.255
191,150,8,8,1.8,0.5,0.0005,0.093,49.396,20,64,0.42832,0.35676,0.05108,0.05214,0.6329,0.60704,0.357
191,150,8,16,1.8,0.5,0.0005,0.098,47.201,22,101,0.42832,0.36646,0.05108,0.06757,0.6329,0.87495,0.306
191,150,8,32,1.8,0.5,0.0005,0.095,43.882,21,46,0.41869,0.47415,0.05572,0.08479,0.65351,0.97941,0.288
191,150,8,64,1.8,0.5,0.0005,0.113,51.598,21,105,0.47104,0.49578,0.07623,0.13307,0.93148,0.99566,0.253
192,150,8,0,1.8,0.5,0.0005,0.071,65.614,15,31,0.63417,0.61495,0.05423,0.04668,0.79868,0.754,0.256
192,150,8,1,1.8,0.5,0.0005,0.085,63.489,15,31,0.63417,0.61495,0.05423,0.04668,0.79868,0.754,0.256
192,150,8,2,1.8,0.5,0.0005,0.074,56.959,15,31,0.63417,0.61495,0.05423,0.04668,0.79868,0.754,0.256
192,150,8,4,1.8,0.5,0.0005,0.06,54.347,14,31,0.63417,0.61495,0.05423,0.04668,0.79868,0.754,0.256
192,150,8,8,1.8,0.5,0.0005,0.076,55.814,14,32,0.63417,0.61495,0.05423,0.04668,0.79868,0.754,0.256
192,150,8,16,1.8,0.5,0.0005,0.068,48.46,13,79,0.63417,0.61495,0.05423,0.04668,0.79868,0.754,0.256
192,150,8,32,1.8,0.5,0.0005,0.057,44.054,13,36,0.63417,0.61647,0.05423,0.05923,0.79868,0.84552,0.234
192,150,8,64,1.8,0.5,0.0005,0.084,44.248,17,89,0.63378,0.64782,0.05855,0.08802,0.81972,0.98579,0.5
193,150,8,0,1.8,0.5,0.0005,0.061,89.729,13,34,0.7322,0.72244,0.05697,0.04683,0.90976,0.81804,0.688
193,150,8,1,1.8,0.5,0.0005,0.059,83.248,13,34,0.7322,0.72244,0.05697,0.04683,0.90976,0.81804,0.688
193,150,8,2,1.8,0.5,0.0005,0.059,81.234,13,35,0.7322,0.72244,0.05697,0.04683,0.90976,0.81804,0.688
193,150,8,4,1.8,0.5,0.0005,0.06,73.668,13,35,0.7322,0.72244,0.05697,0.04683,0.90976,0.81804,0.688
193,150,8,8,1.8,0.5,0.0005,0.099,75.357,13,35,0.7322,0.72244,0.05697,0.04683,0.90976,0.81804,0.688
193,150,8,16,1.8,0.5,0.0005,0.054,57.332,13,36,0.7322,0.72244,0.05697,0.04683,0.90976,0.81804,0.688
193,150,8,32,1.8,0.5,0.0005,0.047,52.673,13,69,0.7322,0.72244,0.05697,0.04683,0.90976,0.81804,0.688
193,150,8,64,1.8,0.5,0.0005,0.051,48.564,14,55,0.73164,0.73292,0.05709,0.06687,0.90843,0.96463,0.476
194,150,8,0,1.8,0.5,0.0005,0.073,65.029,16,36,0.64687,0.64837,0.0467,0.04773,0.78726,0.7921,0.857
194,150,8,1,1.8,0.5,0.0005,0.062,60.275,16,37,0.64687,0.64006,0.0467,0.04996,0.78726,0.7924,0.71
194,150,8,2,1.8,0.5,0.0005,0.061,58.688,16,36,0.64687,0.64006,0.0467,0.04996,0.78726,0.7924,0.71
194,150,8,4,1.8,0.5,0.0005,0.054,57.175,15,39,0.64687,0.64006,0.0467,0.04996,0.78726,0.7924,0.71
194,150,8,8,1.8,0.5,0.0005,0.056,55.521,15,43,0.64687,0.64006,0.0467,0.04996,0.78726,0.7924,0.71
194,150,8,16,1.8,0.5,0.0005,0.071,56.159,15,58,0.64687,0.6649,0.0467,0.05578,0.78726,0.87658,0.541
194,150,8,32,1.8,0.5,0.0005,0.064,58.615,17,199,0.67547,0.66509,0.05296,0.06473,0.91528,0.91581,0.435
194,150,8,64,1.8,0.5,0.0005,0.06,52.346,16,88,0.69502,0.69595,0.05208,0.07766,0.92253,0.99636,0.283
195,150,8,0,1.8,0.5,0.0005,0.055,51.185,15,30,0.68685,0.66975,0.05869,0.05746,0.79341,0.78584,0.488
195,150,8,1,1.8,0.5,0.0005,0.053,48.028,14,31,0.68685,0.66975,0.05869,0.05746,0.79341,0.78584,0.488
195,150,8,2,1.8,0.5,0.0005,0.052,46.681,14,31,0.68734,0.66975,0.05719,0.05746,0.78677,0.78584,0.5
195,150,8,4,1.8,0.5,0.0005,0.054,45.549,14,33,0.68685,0.66975,0.05869,0.05746,0.79341,0.78584,0.488
195,150,8,8,1.8,0.5,0.0005,0.051,43.533,14,40,0.68734,0.66329,0.05811,0.05744,0.79103,0.78584,0.5
195,150,8,16,1.8,0.5,0.0005,0.049,40.874,13,81,0.68734,0.66329,0.05811,0.0594,0.79103,0.81194,0.476
195,150,8,32,1.8,0.5,0.0005,0.05,40.503,13,54,0.68698,0.68749,0.05957,0.08217,0.80338,0.97374,0.382
195,150,8,64,1.8,0.5,0.0005,0.068,36.148,14,48,0.68698,0.65811,0.05957,0.10373,0.80338,0.98237,0.232
196,150,8,0,1.8,0.5,0.0005,0.058,48.226,16,33,0.56979,0.53524,0.05416,0.04842,0.71745,0.66223,0.432
196,150,8,1,1.8,0.5,0.0005,0.056,47.685,15,34,0.56979,0.53524,0.05416,0.04842,0.71745,0.66223,0.432
196,150,8,2,1.8,0.5,0.0005,0.062,44.487,16,35,0.56979,0.53524,0.05416,0.04842,0.71745,0.66223,0.432
196,150,8,4,1.8,0.5,0.0005,0.06,43.287,16,40,0.56979,0.53524,0.05416,0.04842,0.71745,0.66223,0.432
196,150,8,8,1.8,0.5,0.0005,0.073,41.23,15,43,0.56979,0.53524,0.05416,0.04832,0.71745,0.66086,0.444
196,150,8,16,1.8,0.5,0.0005,0.061,38.806,15,57,0.56979,0.53524,0.05416,0.04832,0.71745,0.66086,0.444
196,150,8,32,1.8,0.5,0.0005,0.067,39.544,18,110,0.56979,0.57209,0.05416,0.08102,0.71745,0.95473,0.36
196,150,8,64,1.8,0.5,0.0005,0.05,38.515,13,49,0.62195,0.61045,0.07993,0.10445,0.95349,0.98722,0.525
